alpha,K,d,mixture_id,dataset_id,n,N,cost_scheme,algorithm,exact_recovery,ari,k_hat,k_correct,exact_recovery_at_k_hat,pam_one_swap_certified,pam_hit_cap,mixture_key
3.0,4,3125,0,5,800,200,constant-mc,average,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,5,800,200,constant-mc,pam,1,1.0,3,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,5,900,200,constant-mc,single,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,5,900,200,constant-mc,complete,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,5,900,200,constant-mc,average,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,5,900,200,constant-mc,pam,1,1.0,3,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,5,1000,200,constant-mc,single,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,5,1000,200,constant-mc,complete,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,5,1000,200,constant-mc,average,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,5,1000,200,constant-mc,pam,1,1.0,3,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,6,100,200,constant-mc,single,0,0.006712419412649409,27,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,6,100,200,constant-mc,complete,0,0.5658955767627708,27,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,6,100,200,constant-mc,average,0,0.885597444391593,27,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,6,100,200,constant-mc,pam,0,0.3818954474026414,27,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,6,200,200,constant-mc,single,0,0.002384673102289905,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,6,200,200,constant-mc,complete,0,0.9739330663450921,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,6,200,200,constant-mc,average,0,0.9738230100336078,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,6,200,200,constant-mc,pam,0,0.8173042988399587,2,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,6,300,200,constant-mc,single,0,0.0033619061401130193,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,6,300,200,constant-mc,complete,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,6,300,200,constant-mc,average,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,6,300,200,constant-mc,pam,0,0.8559447023841388,2,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,6,400,200,constant-mc,single,0,0.6278261226158508,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,6,400,200,constant-mc,complete,0,0.984954513039952,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,6,400,200,constant-mc,average,0,0.984954513039952,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,6,400,200,constant-mc,pam,0,0.9701392727911703,2,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,6,500,200,constant-mc,single,0,0.6274015683140618,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,6,500,200,constant-mc,complete,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,6,500,200,constant-mc,average,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,6,500,200,constant-mc,pam,1,1.0,3,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,6,600,200,constant-mc,single,0,0.6278261226158508,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,6,600,200,constant-mc,complete,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,6,600,200,constant-mc,average,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,6,600,200,constant-mc,pam,1,1.0,2,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,6,700,200,constant-mc,single,0,0.6274015683140618,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,6,700,200,constant-mc,complete,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,6,700,200,constant-mc,average,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,6,700,200,constant-mc,pam,1,1.0,3,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,6,800,200,constant-mc,single,0,0.6274015683140618,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,6,800,200,constant-mc,complete,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,6,800,200,constant-mc,average,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,6,800,200,constant-mc,pam,1,1.0,3,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,6,900,200,constant-mc,single,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,6,900,200,constant-mc,complete,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,6,900,200,constant-mc,average,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,6,900,200,constant-mc,pam,1,1.0,3,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,6,1000,200,constant-mc,single,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,6,1000,200,constant-mc,complete,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,6,1000,200,constant-mc,average,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,6,1000,200,constant-mc,pam,1,1.0,3,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,7,100,200,constant-mc,single,0,-0.005036884054122537,18,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,7,100,200,constant-mc,complete,0,0.4602858860874933,18,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,7,100,200,constant-mc,average,0,0.8308954988790286,18,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,7,100,200,constant-mc,pam,0,0.38203299486424475,18,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,7,200,200,constant-mc,single,0,-0.0027208876604104992,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,7,200,200,constant-mc,complete,0,0.9121269084537831,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,7,200,200,constant-mc,average,0,0.9417983419628952,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,7,200,200,constant-mc,pam,0,0.836577875728928,2,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,7,300,200,constant-mc,single,0,0.361895601982283,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,7,300,200,constant-mc,complete,0,0.9385173394750458,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,7,300,200,constant-mc,average,0,0.9687030828339267,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,7,300,200,constant-mc,pam,0,0.8948521755564258,2,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,7,400,200,constant-mc,single,0,0.5930336719461682,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,7,400,200,constant-mc,complete,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,7,400,200,constant-mc,average,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,7,400,200,constant-mc,pam,0,0.923558878389794,2,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,7,500,200,constant-mc,single,0,0.5930336719461682,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,7,500,200,constant-mc,complete,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,7,500,200,constant-mc,average,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,7,500,200,constant-mc,pam,0,0.968670137377678,2,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,7,600,200,constant-mc,single,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,7,600,200,constant-mc,complete,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,7,600,200,constant-mc,average,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,7,600,200,constant-mc,pam,0,0.9842021682005574,2,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,7,700,200,constant-mc,single,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,7,700,200,constant-mc,complete,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,7,700,200,constant-mc,average,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,7,700,200,constant-mc,pam,1,1.0,3,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,7,800,200,constant-mc,single,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,7,800,200,constant-mc,complete,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,7,800,200,constant-mc,average,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,7,800,200,constant-mc,pam,1,1.0,3,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,7,900,200,constant-mc,single,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,7,900,200,constant-mc,complete,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,7,900,200,constant-mc,average,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,7,900,200,constant-mc,pam,1,1.0,3,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,7,1000,200,constant-mc,single,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,7,1000,200,constant-mc,complete,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,7,1000,200,constant-mc,average,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,7,1000,200,constant-mc,pam,1,1.0,3,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,8,100,200,constant-mc,single,0,0.018541413031112255,24,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,8,100,200,constant-mc,complete,0,0.7512894315313807,24,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,8,100,200,constant-mc,average,0,0.8339111290524717,24,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,8,100,200,constant-mc,pam,0,0.3842172520666256,24,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,8,200,200,constant-mc,single,0,0.0026889450145655015,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,8,200,200,constant-mc,complete,0,0.9081813380084769,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,8,200,200,constant-mc,average,0,0.9829006341265464,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,8,200,200,constant-mc,pam,0,0.7770852681893424,2,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,8,300,200,constant-mc,single,0,0.31677051692494457,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,8,300,200,constant-mc,complete,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,8,300,200,constant-mc,average,0,0.9829006341265464,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,8,300,200,constant-mc,pam,0,0.8647263642765392,2,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,8,400,200,constant-mc,single,0,0.3014150847935169,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,8,400,200,constant-mc,complete,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,8,400,200,constant-mc,average,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,8,400,200,constant-mc,pam,0,0.9660704163635765,2,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,8,500,200,constant-mc,single,0,0.5029982476239776,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,8,500,200,constant-mc,complete,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,8,500,200,constant-mc,average,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,8,500,200,constant-mc,pam,0,0.9565480716727578,2,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,8,600,200,constant-mc,single,0,0.4997272333806975,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,8,600,200,constant-mc,complete,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,8,600,200,constant-mc,average,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,8,600,200,constant-mc,pam,1,1.0,2,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,8,700,200,constant-mc,single,0,0.4997272333806975,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,8,700,200,constant-mc,complete,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,8,700,200,constant-mc,average,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,8,700,200,constant-mc,pam,1,1.0,2,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,8,800,200,constant-mc,single,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,8,800,200,constant-mc,complete,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,8,800,200,constant-mc,average,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,8,800,200,constant-mc,pam,1,1.0,3,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,8,900,200,constant-mc,single,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,8,900,200,constant-mc,complete,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,8,900,200,constant-mc,average,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,8,900,200,constant-mc,pam,1,1.0,3,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,8,1000,200,constant-mc,single,1,1.0,4,1,1,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,8,1000,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,8,1000,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,8,1000,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,9,100,200,constant-mc,single,0,-0.006038416290090282,21,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,9,100,200,constant-mc,complete,0,0.6869464987182561,21,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,9,100,200,constant-mc,average,0,0.7967175319789316,21,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,9,100,200,constant-mc,pam,0,0.40750557031856544,21,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,9,200,200,constant-mc,single,0,0.012048978754127667,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,9,200,200,constant-mc,complete,0,0.9670032982283288,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,9,200,200,constant-mc,average,0,0.9507950258992546,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,9,200,200,constant-mc,pam,0,0.4830302416931806,2,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,9,300,200,constant-mc,single,0,0.012048978754127667,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,9,300,200,constant-mc,complete,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,9,300,200,constant-mc,average,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,9,300,200,constant-mc,pam,0,0.848593633672895,2,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,9,400,200,constant-mc,single,0,0.5382798743224114,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,9,400,200,constant-mc,complete,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,9,400,200,constant-mc,average,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,9,400,200,constant-mc,pam,0,0.9331033900044058,2,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,9,500,200,constant-mc,single,0,0.5382798743224114,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,9,500,200,constant-mc,complete,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,9,500,200,constant-mc,average,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,9,500,200,constant-mc,pam,1,1.0,2,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,9,600,200,constant-mc,single,0,0.5382798743224114,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,9,600,200,constant-mc,complete,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,9,600,200,constant-mc,average,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,9,600,200,constant-mc,pam,1,1.0,2,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,9,700,200,constant-mc,single,0,0.5382798743224114,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,9,700,200,constant-mc,complete,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,9,700,200,constant-mc,average,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,9,700,200,constant-mc,pam,1,1.0,2,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,9,800,200,constant-mc,single,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,9,800,200,constant-mc,complete,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,9,800,200,constant-mc,average,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,9,800,200,constant-mc,pam,1,1.0,3,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,9,900,200,constant-mc,single,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,9,900,200,constant-mc,complete,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,9,900,200,constant-mc,average,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,9,900,200,constant-mc,pam,1,1.0,3,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,9,1000,200,constant-mc,single,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,9,1000,200,constant-mc,complete,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,9,1000,200,constant-mc,average,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,9,1000,200,constant-mc,pam,1,1.0,3,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,10,100,200,constant-mc,single,0,0.00791960698343393,22,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,10,100,200,constant-mc,complete,0,0.6385156884932974,22,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,10,100,200,constant-mc,average,0,0.7800969088734483,22,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,10,100,200,constant-mc,pam,0,0.3790019353356791,22,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,10,200,200,constant-mc,single,0,0.01737561190257416,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,10,200,200,constant-mc,complete,0,0.9756194191696286,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,10,200,200,constant-mc,average,0,0.9757027486430306,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,10,200,200,constant-mc,pam,0,0.7305270635195037,2,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,10,300,200,constant-mc,single,0,0.3681693852183439,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,10,300,200,constant-mc,complete,0,0.9840233670887568,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,10,300,200,constant-mc,average,0,0.9840233670887568,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,10,300,200,constant-mc,pam,0,0.8623931391982745,2,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,10,400,200,constant-mc,single,0,0.5818846544345919,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,10,400,200,constant-mc,complete,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,10,400,200,constant-mc,average,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,10,400,200,constant-mc,pam,0,0.9220326976843319,3,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,10,500,200,constant-mc,single,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,10,500,200,constant-mc,complete,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,10,500,200,constant-mc,average,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,10,500,200,constant-mc,pam,0,0.9370592528256947,2,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,10,600,200,constant-mc,single,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,10,600,200,constant-mc,complete,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,10,600,200,constant-mc,average,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,10,600,200,constant-mc,pam,0,0.9676042149245715,2,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,10,700,200,constant-mc,single,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,10,700,200,constant-mc,complete,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,10,700,200,constant-mc,average,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,10,700,200,constant-mc,pam,0,0.9681331480248636,2,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,10,800,200,constant-mc,single,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,10,800,200,constant-mc,complete,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,10,800,200,constant-mc,average,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,10,800,200,constant-mc,pam,1,1.0,2,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,10,900,200,constant-mc,single,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,10,900,200,constant-mc,complete,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,10,900,200,constant-mc,average,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,10,900,200,constant-mc,pam,1,1.0,3,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,10,1000,200,constant-mc,single,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,10,1000,200,constant-mc,complete,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,10,1000,200,constant-mc,average,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,10,1000,200,constant-mc,pam,1,1.0,3,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,11,100,200,constant-mc,single,0,0.012719411060615794,5,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,11,100,200,constant-mc,complete,0,0.7104269337307033,5,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,11,100,200,constant-mc,average,0,0.8354613021719778,5,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,11,100,200,constant-mc,pam,0,0.4737873823132428,5,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,11,200,200,constant-mc,single,0,0.012719411060615794,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,11,200,200,constant-mc,complete,0,0.9435085208417642,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,11,200,200,constant-mc,average,0,0.9434294937588154,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,11,200,200,constant-mc,pam,0,0.6341200344720439,3,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,11,300,200,constant-mc,single,0,0.4312849638043757,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,11,300,200,constant-mc,complete,0,0.9839017935811786,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,11,300,200,constant-mc,average,0,0.9839146141750009,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,11,300,200,constant-mc,pam,0,0.7987919674395338,2,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,11,400,200,constant-mc,single,0,0.11509698135395231,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,11,400,200,constant-mc,complete,0,0.9839146141750009,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,11,400,200,constant-mc,average,0,0.9839017935811786,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,11,400,200,constant-mc,pam,0,0.7028636484912409,2,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,11,500,200,constant-mc,single,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,11,500,200,constant-mc,complete,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,11,500,200,constant-mc,average,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,11,500,200,constant-mc,pam,0,0.9839017935811786,2,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,11,600,200,constant-mc,single,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,11,600,200,constant-mc,complete,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,11,600,200,constant-mc,average,1,1.0,2,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,11,600,200,constant-mc,pam,1,1.0,2,0,0,1,0,hmm-mixture/4/4/5/0
3.0,4,3125,0,11,700,200,constant-mc,single,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,11,700,200,constant-mc,complete,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,11,700,200,constant-mc,average,1,1.0,3,0,0,,,hmm-mixture/4/4/5/0
3.0,4,3125,0,11,700,200,constant-mc,pam,1,1.0,3,0,0,1,0,hmm-mixture/4/4/5/0
