alpha,K,mixture_id,n,cost_scheme,eta_hat,eta_ci_low,eta_ci_high,separation_status,n_pairs,level,mixture_key
0.1,4,12,1000,constant,-0.0473,-0.0821778864747107,-0.0124221135252894,nonseparated,60,0.95,mixture/0.1/4/5/12
0.1,4,13,400,constant,0.3335833333333334,0.3138970537776708,0.3532696128889959,separated,60,0.95,mixture/0.1/4/5/13
0.1,4,13,1000,constant,0.3410666666666666,0.3284051167645681,0.353728216568765,separated,60,0.95,mixture/0.1/4/5/13
0.1,4,14,400,constant,0.1995,0.1276814598685229,0.271318540131477,separated,60,0.95,mixture/0.1/4/5/14
0.1,4,14,1000,constant,0.2579333333333334,0.2209143484137768,0.29495231825289,separated,60,0.95,mixture/0.1/4/5/14
0.1,4,15,400,constant,-0.1220833333333337,-0.1449603576228179,-0.0992063090438495,nonseparated,60,0.95,mixture/0.1/4/5/15
0.1,4,15,1000,constant,-0.1040333333333333,-0.1165106345727893,-0.0915560320938773,nonseparated,60,0.95,mixture/0.1/4/5/15
0.1,4,16,400,constant,-0.4302499999999999,-0.4599781439605387,-0.4005218560394613,nonseparated,60,0.95,mixture/0.1/4/5/16
0.1,4,16,1000,constant,-0.4322666666666667,-0.4509024252531526,-0.4136309080801809,nonseparated,60,0.95,mixture/0.1/4/5/16
0.1,4,17,400,constant,0.2267499999999997,0.214552119044042,0.2389478809559575,separated,60,0.95,mixture/0.1/4/5/17
0.1,4,17,1000,constant,0.2307,0.2227538980697516,0.2386461019302483,separated,60,0.95,mixture/0.1/4/5/17
0.1,4,18,400,constant,0.736833333333333,0.7137500336222914,0.7578198501213023,separated,60,0.95,mixture/0.1/4/5/18
0.1,4,18,1000,constant,0.7493333333333339,0.7379417638140116,0.7607249028526561,separated,60,0.95,mixture/0.1/4/5/18
0.1,4,19,400,constant,0.6506666666666665,0.633229700381466,0.668103632951867,separated,60,0.95,mixture/0.1/4/5/19
0.1,4,19,1000,constant,0.6579666666666665,0.6466089833925248,0.6693243499408081,separated,60,0.95,mixture/0.1/4/5/19
0.1,5,0,400,constant,0.2689166666666666,0.2480726741408949,0.2897606591924382,separated,60,0.95,mixture/0.1/5/5/0
0.1,5,0,1000,constant,0.2741999999999999,0.2605596820128637,0.2878403179871361,separated,60,0.95,mixture/0.1/5/5/0
0.1,5,1,400,constant,-0.7625833333333334,-1.2262414934137238,-0.2989251732529429,nonseparated,60,0.95,mixture/0.1/5/5/1
0.1,5,1,1000,constant,-0.8054666666666666,-1.2239619348988595,-0.3869713984344734,nonseparated,60,0.95,mixture/0.1/5/5/1
0.1,5,2,400,constant,0.4884999999999998,0.4704708307812397,0.50652916921876,separated,60,0.95,mixture/0.1/5/5/2
0.1,5,2,1000,constant,0.4950666666666669,0.4854022409314306,0.5047310924019031,separated,60,0.95,mixture/0.1/5/5/2
0.1,5,3,400,constant,0.4337500000000002,0.3466005928229428,0.5208994071770575,separated,60,0.95,mixture/0.1/5/5/3
0.1,5,3,1000,constant,0.4757333333333334,0.4310002342280468,0.5204664324386201,separated,60,0.95,mixture/0.1/5/5/3
0.1,5,4,400,constant,0.0766666666666665,-0.1948330408938061,0.3481663742271392,uncertain,60,0.95,mixture/0.1/5/5/4
0.1,5,4,1000,constant,0.4013666666666663,0.216300778619048,0.4422395044614389,separated,60,0.95,mixture/0.1/5/5/4
0.1,5,5,400,constant,0.1682499999999996,-0.0526827911653198,0.2163196022736992,uncertain,60,0.95,mixture/0.1/5/5/5
0.1,5,5,1000,constant,0.1126000000000003,0.0546392848923131,0.1705607151076875,separated,60,0.95,mixture/0.1/5/5/5
0.1,5,6,400,constant,0.1751666666666668,0.1559703116327765,0.194363021700557,separated,60,0.95,mixture/0.1/5/5/6
